,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
1481,His sample swab showed a luminometer count of over 4000 units.,-0.728905361326433,"['hänen', 'näytteessään', 'oli', 'fotometrissä', 'yli', '4000', 'yksikön', 'lukema']","['hänen', 'kävi', 'keräämässä', 'swab', 'luminometer', 'laskea', 'yli', '4', '000', 'yksikköä']",0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.331790283254811,8,10
1482,If he does not then junior doctors are clear that they are prepared to take further industrial action.,-0.7682085901947059,"['jos', 'hän', 'ei', 'tee', 'niin', 'lääkäriharjoittelijat', 'ovat', 'valmiita', 'jatkamaan', 'työtaistelutoimia']","['jos', 'hän', 'ei', 'sitten', 'lääkäreiden', 'on', 'selvää', 'että', 'he', 'ovat', 'valmiita', 'ryhtymään', 'työtaistelutoimiin']",0.5,0.3333333333333333,0.125,0.0,0.38461538461538464,0.25,0.09090909090909091,0.0,0.22847516430966097,10,13
1483,Analysts have been wary of the possible closure of both of the Portland smelter in Victoria and also the Tomago plant near Newcastle due to the poor economics of the industry.,0.5523327535182541,"['analyytikot', 'ovat', 'olleet', 'varuillaan', 'sekä', 'victoriassa', 'sijaitsevan', 'portlandin', 'sulaton', 'että', 'myös', 'newcastlen', 'lähellä', 'sijaitsevan', 'tomagon', 'tehtaan', 'mahdollisen', 'sulkemisen', 'vuoksi', 'koska', 'alan', 'taloustilanne', 'on', 'kehno']","['analyytikot', 'ovat', 'olleet', 'varovaisia', 'mahdollisesta', 'sulkemisesta', 'sekä', 'portland', 'smelter', 'victoria', 'ja', 'myös', 'tomago', 'tehtaan', 'lähellä', 'newcastlen', 'johtuu', 'huonosta', 'taloudenpidosta']",0.3333333333333333,0.08695652173913043,0.045454545454545456,0.0,0.42105263157894735,0.1111111111111111,0.058823529411764705,0.0,0.23342380653356778,24,19
1484,"There has been no panic selling like then, but more a willingness to sell in order to improve liquidity, Vanhanen says.",0.676313169571734,"['kiinteistömarkkinoilla', 'ei', 'ole', 'nyt', 'nähty', 'tuon', 'ajan', 'kaltaista', 'paniikkimyyntiä', 'vaan', 'halukkuutta', 'myydä', 'likviditeetin', 'parantamiseksi', 'vanhanen', 'sanoo']","['ei', 'ole', 'ollut', 'mitään', 'paniikkia', 'myyntiä', 'silloin', 'mutta', 'enemmän', 'halukkuutta', 'myydä', 'maksuvalmiuden', 'parantamiseksi', 'vanhanen', 'sanoo']",0.4375,0.26666666666666666,0.07142857142857142,0.0,0.4666666666666667,0.2857142857142857,0.07692307692307693,0.0,0.15009937453280245,16,15
1485,"The cover revelation was followed by a bizarre (or simply Keeping Up with the Kardashians-esque?), scripted reality video that featured the entire Kardashian-Jenner family (bar troublemakers Rob and Caitlyn, and joined by everyone's favourite showbiz uncle, Keeping Up producer Ryan Seacrest) forgetting about their sister's cover, only to end with the classic twist: they were all planning a surprise party.",-0.8778482557791071,"['kansijulkistusta', 'seurasi', 'omalaatuinen', 'tai', 'ehkäpä', 'vain', 'kardashianien', 'tyyliin', 'sopiva', 'käsikirjoitettu', 'reality', 'video', 'jossa', 'koko', 'kardashian', 'jennerin', 'klaani', 'pois', 'lukien', 'ongelmatapaukset', 'rob', 'ja', 'caitlyn', 'ja', 'johon', 'liittyi', 'kaikkien', 'suosikkiviihdesetä', 'keeping', 'upin', 'tuottaja', 'ryan', 'seacrest', 'unohti', 'sisarensa', 'kannen', 'mutta', 'joka', 'päättyi', 'klassiseen', 'käänteeseen', 'he', 'suunnittelivatkin', 'yllätysjuhlia']","['irtonumeroiden', 'ilmestysten', 'seurasi', 'outo', 'tai', 'yksinkertaisesti', 'tallentaminen', 'up', 'with', 'the', 'kardashians', 'ja', 'esque', 'nykyiset', 'todellisuus', 'video', 'jossa', 'koko', 'perhe', 'kardashian', 'ja', 'jenner', 'bar', 'häiriköitä', 'rob', 'ja', 'caitlyn', 'ja', 'lisäksi', 'kaikkien', 'suosikki', 'showbiz', 'setä', 'tallentaminen', 'up', 'tuottaja', 'ryan', 'seacrest', 'unohdetaan', 'niiden', 'sister', 's', 'kattaa', 'vain', 'lopettaa', 'klassikko', 'twist', 'he', 'olivat', 'kaikki', 'suunnittelu', 'yllätys']",0.36363636363636365,0.16279069767441862,0.09523809523809523,0.024390243902439025,0.3076923076923077,0.13725490196078433,0.08,0.02040816326530612,0.19365156094945968,44,52
1486,A school at Kirkkonummi,-1.02403447655831,"['koulu', 'kirkkonummella']","['klo', 'kirkkonummen', 'koulu']",0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3239201695608671,2,3
1487,"Centcom's commander then, Gen. Lloyd J. Austin III, came under criticism last year after Senate testimony viewed by many lawmakers as being an overly positive assessment of the war.",-0.116634001513593,"['centcomin', 'silloista', 'komentajaa', 'kenraali', 'lloyd', 'j.', 'austin', 'iii', 'tta', 'alettiin', 'kritisoida', 'viime', 'vuonna', 'sen', 'jälkeen', 'kun', 'monet', 'lainsäätäjät', 'pitivät', 'hänen', 'todistustaan', 'senaatille', 'ylipositiivisena', 'arviona', 'sodasta']","['centcom', 'n', 'komentaja', 'gen', 'lloyd', 'j.', 'austin', 'iii', 'sai', 'kritiikkiä', 'viime', 'vuonna', 'senaatti', 'todisteena', 'monet', 'lainsäätäjät', 'ovat', 'liian', 'myönteisen', 'arvion']",0.32,0.20833333333333334,0.08695652173913043,0.045454545454545456,0.4,0.2631578947368421,0.1111111111111111,0.058823529411764705,0.17715720057259324,25,20
1488,"None of them look particularly lonely, but nagging psychological trauma is hard to ascertain by standing next to someone for 30 seconds.",0.4377957536225061,"['kukaan', 'heistä', 'ei', 'näytä', 'erityisen', 'yksinäiseltä', 'mutta', 'kalvavaa', 'psykologista', 'traumaa', 'on', 'hankala', 'osoittaa', 'todeksi', 'seisomalla', 'jonkun', 'vieressä', '30', 'sekuntia']","['kukaan', 'heistä', 'ei', 'näytä', 'kovin', 'yksinäiseksi', 'mutta', 'viiltävään', 'psyykkinen', 'trauma', 'on', 'vaikea', 'selvittää', 'pysymällä', 'vieressä', 'joku', '30', 'sekuntia']",0.47368421052631576,0.2222222222222222,0.11764705882352941,0.0625,0.5,0.23529411764705882,0.125,0.06666666666666667,0.21398185835791503,19,18
1489,"For a long time, the athlete thought about protesting.",-0.841301700584306,"['urheilija', 'harkitsi', 'pitkään', 'protestia']","['pitkään', 'urheilijalle', 'ajatellut', 'mieltään']",0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.24170869481152296,4,4
1490,"The background for this is that three of five pallets lost their way and ended up in a wrong place (Seinäjoki), and we didn’t do a partial delivery (to Salo) at three o’clock, but delivered the five pallets only today, Kaidesoja said to Ilta-Sanomat.",-0.319078027627981,"['taustana', 'on', 'että', 'viidestä', 'lavasta', 'kolme', 'harhautui', 'eilen', 'väärään', 'paikkaan', 'seinäjoki', 'emmekä', 'enää', 'lähteneet', 'tekemään', 'osatoimitusta', 'saloon', 'kolmella', 'vaan', 'veimme', 'vasta', 'tänään', 'viisi', 'lavaa', 'kaidesoja', 'kertoi', 'ilta', 'sanomille']","['taustalla', 'on', 'se', 'että', 'kolme', 'viidestä', 'kaksipohjaiset', 'kuormalavat', 'eksyksissä', 'ja', 'päätynyt', 'väärään', 'paikkaan', 'seinäjoki', 'ja', 'olemme', 'tehneet', 'sitä', 'osittainen', 'toimitus', 'salo', 'kello', 'kolme', 'mutta', 'antoi', 'viisi', 'kaksipohjaiset', 'kuormalavat', 'vasta', 'tänään', 'kaidesoja', 'totesi', 'ilta', 'sanomat']",0.42857142857142855,0.1111111111111111,0.038461538461538464,0.0,0.35294117647058826,0.09090909090909091,0.03125,0.0,0.19783774283383584,28,34
1491,"Within days, Pokémon Go had more users than Tinder and nearly as many as Twitter.",1.21432353663737,"['vain', 'päivissä', 'pokémon', 'golla', 'oli', 'käyttäjiä', 'enemmän', 'kuin', 'tinderillä', 'ja', 'lähes', 'yhtä', 'paljon', 'kuin', 'twitterillä']","['muutamassa', 'päivässä', 'pokémon', 'go', 'oli', 'enemmän', 'käyttäjiä', 'kuin', 'tinder', 'ja', 'lähes', 'yhtä', 'paljon', 'kuin', 'twitter']",0.6666666666666666,0.2857142857142857,0.23076923076923078,0.16666666666666666,0.6666666666666666,0.2857142857142857,0.23076923076923078,0.16666666666666666,0.26410951661464754,15,15
1492,This was done by pulling the northern approach viaduct 700 millimetres southwards.,-0.221201332036576,"['tämä', 'tehtiin', 'vetämällä', 'pohjoisen', 'väylän', 'maasiltaa', '700', 'millimetriä', 'etelän', 'suuntaan']","['tämä', 'tehtiin', 'vetämällä', 'lähestymistapa', 'viaduct', '700', 'mm', 'pohjoisesta', 'etelään']",0.4,0.2222222222222222,0.125,0.0,0.4444444444444444,0.25,0.14285714285714285,0.0,0.28647937419228214,10,9
1493,"The Guardian has veto rights to their space of 187 square metres, which in practise means that if the large land block’s purpose is to be changed, a permission from each Guardian is required.",-0.613793679080753,"['haltija', 'saa', '187', 'neliön', 'kokoiseen', 'lohkoonsa', 'veto', 'oikeuden', 'mikä', 'tarkoittaa', 'käytännössä', 'sitä', 'ettei', 'jokaiselta', 'haltijalta', 'tarvitaan', 'hyväksyntä', 'jos', 'maa', 'alueen', 'käyttötarkoitus', 'aiotaan', 'muuttaa']","['the', 'guardian', 'on', 'veto', 'oikeuttaan', '187', 'neliömetrin', 'alue', 'joka', 'käytännössä', 'tarkoittaa', 'sitä', 'että', 'jos', 'suuret', 'maa', 'estää', 'tarkoituksen', 'on', 'muutettava', 'lupaa', 'jokaiselta', 'guardian']",0.34782608695652173,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.13896764160720812,23,23
1494,"Eight years ago, under Ryan, they lost every game at the Adelaide Sevens.",-0.8410870707821428,"['kahdeksan', 'vuotta', 'sitten', 'he', 'ryanin', 'valmentamana', 'hävisivät', 'jokaisen', 'pelin', 'adelaiden', 'turnauksessa']","['kahdeksan', 'vuotta', 'sitten', 'ryan', 'he', 'menettivät', 'jokainen', 'peli', 'on', 'adelaiden', 'auta', 'asiaa']",0.45454545454545453,0.2,0.1111111111111111,0.0,0.4166666666666667,0.18181818181818182,0.1,0.0,0.13807051792051703,11,12
1495,"The Cross of Honor of the German Mother was given to women, who had borne at least four children.",-0.611882300307629,"['saksalaisen', 'äidin', 'kunniaristi', 'myönnettiin', 'naisille', 'jotka', 'olivat', 'saaneet', 'vähintään', 'neljä', 'lasta']","['the', 'cross', 'of', 'honor', 'saksan', 'äiti', 'oli', 'naisia', 'jotka', 'olivat', 'tuottaneet', 'vähintään', 'neljä', 'lasta']",0.45454545454545453,0.3,0.1111111111111111,0.0,0.35714285714285715,0.23076923076923078,0.08333333333333333,0.0,0.18997661990175183,11,14
1496,Family tells the station he is expected to recover.,-1.02741030481749,"['perhe', 'kertoo', 'asemalle', 'että', 'hänen', 'odotetaan', 'toipuvan']","['perhe', 'kertoo', 'asemalta', 'hän', 'odotetaan', 'toipua']",0.42857142857142855,0.16666666666666666,0.0,0.0,0.5,0.2,0.0,0.0,0.32466371108517617,7,6
1497,"But, regardless, Fiji on this form would have beaten a fit as a fiddle 15-man team.",-1.38950002850631,"['mutta', 'tästä', 'huolimatta', 'fidi', 'olisi', 'tässä', 'kunnossa', 'voittanut', 'vaikka', '15', 'hengen', 'huippukuntoisen', 'joukkueen']","['mutta', 'huolimatta', 'fidži', 'tässä', 'muodossa', 'olisi', 'pahoinpidellyt', 'sopiva', 'kuin', 'viulua', '15', 'miehen', 'joukkue']",0.38461538461538464,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.1549159513423982,13,13
1498,"""We are a small team that operates like a close knit family and he will be dearly missed,"" the spokesperson said.",-0.482205853613657,"['meillä', 'on', 'pieni', 'tiimi', 'joka', 'toimii', 'kuin', 'tiivis', 'perhe', 'ja', 'häntä', 'tullaan', 'kaipaamaan', 'kovasti', 'edustaja', 'sanoi']","['olemme', 'pieni', 'tiimi', 'joka', 'toimii', 'kuin', 'tiivis', 'neuloa', 'perheelle', 'ja', 'hänestä', 'tulee', 'kalliiksi', 'menetetty', 'tiedottaja', 'sanoi']",0.5,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.5,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.1013681402197294,16,16
1499,Earlier the Ministry of the Interior refused to surrender the participant list of the Minister of Interior’s events to Ilta-Sanomat.,0.6693290469311179,"['sisäministeriö', 'kieltäytyi', 'aiemmin', 'luovuttamasta', 'sisäministerin', 'tilaisuuksien', 'osallistujaluetteloa', 'ilta', 'sanomille']","['aiemmin', 'sisäministeriö', 'ei', 'suostunut', 'luovuttamaan', 'osallistuja', 'luettelo', 'sisäministeri', 'n', 'tapahtumia', 'ilta', 'sanomat']",0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.20942156567317796,9,12
1500,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.",0.184546375002943,"['agl', 'joka', 'jakelee', 'sähköä', 'suurelle', 'alumiinisulatolle', 'latrobe', 'valleyssa', 'sijaitsevasta', 'loy', 'yang', 'an', 'voimalastaan', 'sanoi', 'että', 'se', 'odottaa', 'myös', 'kolmen', 'muun', 'omistajan', 'päättävän', 'sopimuksensa']","['agl', 'joka', 'toimittaa', 'isot', 'aluminiisulattamoon', 'sähköä', 'sen', 'loy', 'yang', 'a', 'voimalaitos', 'on', 'latrobe', 'valley', 'sanoi', 'se', 'odottaa', 'kolme', 'muuta', 'omistajat', 'voivat', 'myös', 'liikkua', 'irtisanoa', 'sopimuksensa']",0.4782608695652174,0.13636363636363635,0.0,0.0,0.44,0.125,0.0,0.0,0.15191665668306073,23,25
1501,"Haltia thought the sign was mostly amusing, and decided to share it on the social media.",1.15411171885929,"['haltian', 'mielestä', 'kyltti', 'oli', 'lähinnä', 'huvittava', 'ja', 'hän', 'päätti', 'jakaa', 'sen', 'sosiaalisessa', 'mediassa']","['haltia', 'mielestä', 'merkki', 'oli', 'lähinnä', 'huvittavaa', 'ja', 'päätti', 'jakaa', 'sen', 'sosiaalisessa', 'mediassa']",0.6923076923076923,0.4166666666666667,0.2727272727272727,0.2,0.75,0.45454545454545453,0.3,0.2222222222222222,0.18043211073532497,13,12
1502,None of tasks that are municipalities’ responsibilities should be transferred to the state.,-0.7403674760417042,"['mitään', 'kuntien', 'järjestysvastuulla', 'olevista', 'tehtävistä', 'ei', 'haluta', 'siirtää', 'valtiolle']","['yksikään', 'tehtäviä', 'jotka', 'ovat', 'kuntien', 'tehtävät', 'siirrettäisiin', 'valtiolle']",0.2222222222222222,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2807514330713014,9,8
1503,"Ahead of rallies in Pennsylvania on Friday, Mr. Trump continued to lash out on Twitter at the news media for harping on his every word and for being biased against him.",-0.913626774521735,"['ennen', 'pennsylvanian', 'perjantain', 'kokouksia', 'trump', 'jatkoi', 'twitterissä', 'hyökkäystä', 'kohti', 'uutismediaa', 'jotka', 'jauhavat', 'hänen', 'joka', 'sanastaan', 'ja', 'ovat', 'puolueellisia', 'häntä', 'vastaan']","['ennen', 'vaalitilaisuuksiin', 'pennsylvaniassa', 'perjantaina', 'mr', 'trump', 'jatkoi', 'lash', 'out', 'twitterissä', 'uutisiin', 'mediaa', 'kovasti', 'hänen', 'jokaista', 'sanaansa', 'ja', 'puolueellisuudesta']",0.3,0.05263157894736842,0.0,0.0,0.3333333333333333,0.058823529411764705,0.0,0.0,0.4054825456317679,20,18
1504,"In all, seven people have been killed and two others wounded in nine attacks in two predominantly Hispanic neighborhoods over a four-month period.",-0.611882300307629,"['kaikkiaan', 'seitsemän', 'ihmistä', 'on', 'kuollut', 'ja', 'kaksi', 'haavoittunut', 'neljän', 'kuukauden', 'aikana', 'tapahtuneissa', 'yhdeksässä', 'hyökkäyksessä', 'jotka', 'on', 'tehty', 'kahdessa', 'pääasiassa', 'latinalaisamerikkalaisessa', 'kaupunginosassa']","['kaikkiaan', 'seitsemän', 'ihmistä', 'on', 'saanut', 'surmansa', 'ja', 'kaksi', 'loukkaantui', 'yhdeksän', 'iskuissa', 'kaksi', 'espanjalaista', 'neighborhoods', 'pääasiassa', 'yli', 'neljän', 'kuukauden', 'ajan']",0.42857142857142855,0.25,0.10526315789473684,0.05555555555555555,0.47368421052631576,0.2777777777777778,0.11764705882352941,0.0625,0.13691043699381905,21,19
1505,"The starting point for the MoF proposal is that by making the deduction from the forestry's pure capital income, it is possible to prevent forestry capital income losses based on the deduction that then would be deducted elsewhere in taxation.",-0.8542736362717159,"['vm', 'n', 'esityksessä', 'lähdetään', 'siitä', 'tekemällä', 'vähennys', 'metsätalouden', 'puhtaasta', 'pääomatulosta', 'estetään', 'se', 'että', 'sen', 'perusteella', 'tulisi', 'metsätalouden', 'pääomatulon', 'tappiota', 'joka', 'tulisi', 'vähennettäväksi', 'muussa', 'verotuksessa']","['mof', 'lähtökohtana', 'on', 'se', 'että', 'tekemällä', 'verovähennys', 'pois', 'metsän', 'puhdasta', 'pääomatuloihin', 'on', 'mahdollista', 'estää', 'metsätalouden', 'pääomatulot', 'tappioiden', 'vähennyksen', 'perusteella', 'että', 'silloin', 'olisi', 'vähennettävä', 'muualla']",0.20833333333333334,0.043478260869565216,0.0,0.0,0.20833333333333334,0.043478260869565216,0.0,0.0,0.22047438547222267,24,24
1506,I have thought long and hard over the course of the summer about how I might improve this team to give it the depth it needs and bring it to a higher level.,0.253801042421254,"['olen', 'ajatellut', 'kesän', 'aikana', 'pitkään', 'ja', 'hartaasti', 'sitä', 'miten', 'voisin', 'parantaa', 'tätä', 'joukkuetta', 'antaakseni', 'sille', 'sen', 'tarvitsemaa', 'syvyyttä', 'ja', 'viedäkseni', 'sen', 'korkeammalle', 'tasolle']","['olen', 'ajatellut', 'pitkään', 'ja', 'hartaasti', 'kesän', 'aikana', 'siitä', 'miten', 'voisin', 'parantaa', 'tätä', 'joukkuetta', 'sen', 'syvyys', 'on', 'ja', 'sitä', 'korkeammalle', 'tasolle']",0.7391304347826086,0.4090909090909091,0.19047619047619047,0.1,0.85,0.47368421052631576,0.2222222222222222,0.11764705882352941,0.04783990541099548,23,20
1507,Check the video to see exactly how Mizrachi does it.,-1.19952497192151,"['katso', 'videolta', 'miten', 'mizrachi', 'tarkalleen', 'ottaen', 'tekee', 'tämän']","['tarkista', 'videon', 'nähdä', 'kuinka', 'mizrahi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20418582681315245,8,5
1508,The open-end funds the closing affected control about four per cent of the British estates.,-0.5123827038311021,"['avoimet', 'rahastot', 'joita', 'sulkemiset', 'koskivat', 'hallitsevat', 'noin', 'neljää', 'prosenttia', 'britannian', 'kiinteistöistä']","['avoimen', 'lopun', 'varojen', 'käytöstä', 'vaikuttanut', 'valvontaan', 'noin', 'neljä', 'prosenttia', 'britannian', 'tiloja']",0.2727272727272727,0.1,0.0,0.0,0.2727272727272727,0.1,0.0,0.0,0.2718634183262675,11,11
1509,Use indelible ink on a person's fingers once they cast their ballot to prevent anyone voting twice.,-0.256556817467499,"['käytä', 'häviämätöntä', 'mustetta', 'äänestävän', 'henkilön', 'sormeen', 'jotta', 'kukaan', 'ei', 'voi', 'äänestää', 'kahteen', 'kertaan']","['käytä', 'lähtemättömiä', 'muste', 'henkilön', 'sormia', 'kun', 'he', 'äänensä', 'antaneiden', 'estää', 'ketään', 'äänestää', 'kahdesti']",0.23076923076923078,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.24803861918943895,13,13
1510,It's too early to tell how it will affect the lives of those infected with Zika.,0.657107062402512,"['on', 'liian', 'varhaista', 'sanoa', 'miten', 'se', 'vaikuttaa', 'zika', 'tartunnan', 'saaneiden', 'elämään']","['on', 'liian', 'aikaista', 'sanoa', 'miten', 'se', 'vaikuttaa', 'elämään', 'zika', 'tartunnan', 'saaneista']",0.8181818181818182,0.5,0.2222222222222222,0.125,0.8181818181818182,0.5,0.2222222222222222,0.125,0.060729694417468984,11,11
1511,"According to the police, the attacks are “local sabotage” and differ from customary terrorist attacks.",1.05911916954532,"['poliisin', 'mukaan', 'iskut', 'ovat', 'paikallista', 'sabotaasia', 'ja', 'eroavat', 'tavanomaisista', 'terrori', 'iskuista']","['poliisin', 'mukaan', 'iskut', 'ovat', 'paikallisia', 'sabotaasi', 'ja', 'poikkeavat', 'totutuista', 'terrorihyökkäyksiä']",0.45454545454545453,0.3,0.2222222222222222,0.125,0.5,0.3333333333333333,0.25,0.14285714285714285,0.34923254677041154,11,10
